X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC,Latitude,Longitude
36166.9820137294,38362.7630183008,64139,B12,BEF KPE,1.3632125976107567,103.90670443773338
37233.7782137292,33292.8371182997,83199,B07,AFT FRANKEL DR,1.3173617224447898,103.91628877418715
6895.91661372967,35106.0541182999,25501,B01,KEE WEE HUP KEE,1.333753852223763,103.64368668744575
30898.60611373,30913.1276182998,2141,NIL,SUNTEC TWR TWO,1.2958417234411486,103.85936381650492
34541.2478137296,38468.0849182997,63241,B17,BLK 21,1.3641654941299737,103.89209614493292
39197.1807137299,35613.3562183008,75341,B23,OPP THE CLEARWATER CONDO,1.3383469892713586,103.93393177626798
41636.6847137297,36045.274918301,96171,B01,BET BLKS 227/228,1.3422520964072524,103.95585230554374
29529.2420137292,37410.0760182999,53399,B02,BLK 202,1.3545979215466344,103.8470598079862
33832.7571137296,41378.6010183003,65801,NIL,BLK 309D,1.390487297539965,103.88573045030057
37888.9109137291,33285.1118183006,83231,B05,BEF SIGLAP DR,1.3172916534329462,103.92217546773506
34550.2605137294,33187.2350182999,81129,B01,PAYA LEBAR STN EXIT D,1.3164073852722042,103.89217599026942
25353.65491373,29353.9749183003,14209,B04,AFT HEWLETT PACKARD,1.2817413173145147,103.80954014781202
30639.7619137298,35146.0909183007,52319,B02,BLK 25,1.3341231687186106,103.85703834999987
26801.4755137293,47293.6156182997,58399,B02,Opp Blk 303,1.443981114905376,103.82254865255695
27966.5600137291,32243.5520182997,9213,B05,THONG TECK BLDG,1.3078737478328433,103.83301810491558
44301.8895137291,41440.0495183002,99091,B06,BEF TURNHOUSE RD,1.3910390267213617,103.97980366388485
39950.6034137299,40280.7561183013,77219,B18,OPP BLK 626,1.3805569273105045,103.94070357537068
35134.5659137294,41394.4837183002,67189,B05,OPP BLK 241,1.3906306444649053,103.89742821705326
25721.5713137295,30179.1124183014,10411,B01,OPP BLK 53,1.289203599576092,103.81284595897446
29398.6422137292,41165.0669183005,55229,B01,SMRT BUSES AMK DEPOT,1.3885567233102463,103.84588646123741
27148.4476137292,27877.7556183003,14019,B11,OPP MT FABER LODGE,1.2683910067310857,103.82566709191813
17886.4268137291,40776.530418301,45239,B10,BET BLKS 306/307,1.3850412181470764,103.74244046955256
42511.8519137297,39457.9777183011,78131,B05,PASIR RIS PR SCH,1.373114875257274,103.96371784375911
29137.2901137294,28930.3816183005,5421,B04,AFT CRAIG RD,1.2779105788208651,103.84353755485081
42946.7653137296,38519.5101183001,97129,B02,BEF LOYANG AVE,1.3646275151403167,103.96762536933733
31745.6645137295,39891.3890183009,54631,B10,BEF ANG MO KIO IND PK 2A,1.3770378311514377,103.86697610885452
40644.5236137295,35552.9809183013,84591,B08,SBST BEDOK NTH DEPOT,1.3378004060882998,103.94693695479954
29099.1439137291,28588.4161182996,5419,B03,THE AMARA,1.2748179640187005,103.84319478525136
27662.7878137296,37931.3074182998,53361,B10,BLK 454,1.3593117898771472,103.83028850327072
17741.5988137294,35610.3912183009,28311,B05,BLK 209,1.3383205073476583,103.74114085651702
20525.1448137295,33386.3153183013,17219,B01,BLK 376,1.3182075839273293,103.76615317156013
13162.5066137295,42298.1661182996,32119,NIL,AFT LP 96,1.3988002872647816,103.69999176337565
27882.3327137297,38830.7291183006,56269,B18,BEF ANG MO KIO AVE 2,1.3674458406526686,103.83226125650594
9404.42931372952,33536.4505183008,24229,B10,AFT GUL ST 3,1.3195606174901104,103.66622794868547
34331.4440137297,33560.2088182997,81221,B01,OPP BLK 1015,1.31976,103.89016
21581.1939137299,34335.7444183007,12081,B07,MAJU CAMP,1.3267941200235387,103.7756421125991
26618.9281137297,30102.3723183013,10181,B11,BEF AR-RABITAH MQUE,1.2885096415179014,103.82090908267045
43866.7811137298,40215.8925183006,98161,B13,COMPOSITE TECH,1.3799684648941204,103.97589322486148
13780.3300137296,36076.7128183004,22481,nil,BLK 691A CP,1.3425361376123797,103.70554637671118
34669.2505137296,33050.534818301,82109,B16,CITY PLAZA,1.315171091994532,103.89324514585462
27461.5198137295,32143.1563183013,9169,B20,DELFI ORCHARD,1.3069657998135136,103.82848007903132
11384.9995137295,34326.5803183001,23141,B02,OPP VARCO,1.3267073864973316,103.6840239058559
25162.1780137299,31026.321018301,11499,B06,QUEENSTOWN PR SCH,1.2968654099270054,103.80781950354671
23181.7870137291,33003.4200183004,11271,B13,AFT EAST SUSSEX LANE,1.314745347980024,103.79002451817622
42959.3132137293,36938.4973183013,97159,B02,BEF VICOM,1.350329431796211,103.96773733100532
31323.6429137299,37066.1798183005,66399,B01,OPP LOR CHUAN STN EXIT B,1.3514877012331752,103.86318362216527
15621.1249137297,35713.3917183001,21621,B01,BLK 354,1.3392512103965135,103.72208714087166
19000.1102137296,43601.7618183009,49019,B02,KIM HOCK CORP PTE LTD,1.410591935210443,103.75244687636965
18924.7765137292,43908.3060183004,49021,B03,WHYE WAH DEVT & CONSTRN,1.4133641838822892,103.75176984251955
9456.17911372986,32529.1038183011,24169,B10,BEF GUL CIRCLE,1.3104505997660847,103.66669354970239
17016.2974137291,36235.9159182999,28451,B05,PARC OASIS,1.3439772670133825,103.73462337971624
20073.8854137296,40060.7273182999,44029,B24,BT PANJANG STN EXIT A/ LRT,1.3785684327694598,103.76209662180837
32875.1559137292,39851.7308182996,64119,B18,BLK 953,1.3766790108012557,103.87712540533738
10833.1325137299,35933.8832182996,27231,B11,WEE KIM WEE SCH OF C&I,1.3412429050450092,103.67906419204552
34228.5117137292,40016.3284183014,64431,B02,BLK 568,1.3781673159496324,103.88928632412879
19694.7751137298,45090.2297182996,45121,B29,OPP S'PORE TURF CLUB,1.4240533002777556,103.75868859953972
10793.0766137298,34737.8608183004,23089,B11,S'PORE DISCOVERY CTR,1.330426519348825,103.67870494328736
13298.6547137294,44363.2176182996,32081,B21,SG GEDONG CAMP,1.4174758891090493,103.70121410989275
34367.3708137292,39814.9297183007,64361,B05,BLK 535,1.3763459092349102,103.89053403113537
16973.8830137299,35734.5235182997,28279,B16,BLK 114,1.3394428434490582,103.73424244355135
31169.3223137297,30198.4205182996,2101,B05,AFT S'PORE FLYER,1.2893781380806395,103.861796247204
30740.7999137295,30925.4547183011,80159,B02,SUNTEC CITY,1.2959532196515642,103.85794586029526
11365.70811373,32672.4218183011,23251,B07,AFT SHIPYARD RD,1.3117478022684141,103.68385145547892
23284.4678137293,33839.8632183,11329,B09,REGENT VILLA,1.32230985860359,103.79094702856639
17199.3678137297,36270.5980182998,28291,B21,BLK 303,1.3442909854966358,103.73626836380787
27693.2482137298,28122.6743183006,14081,B07,TG PAGAR DP BLK F5,1.2706059757112056,103.8305623080282
28903.61161373,44828.7387183011,59289,B06,BLK 676 CP,1.4216896719631755,103.84143834248121
35128.1747137299,31445.2471182998,82051,B02,TG KATONG RD STH P/G,1.3006533420608233,103.89736844072941
36545.0683137299,33420.5789183006,83049,B08,BEF LOR 110 CHANGI,1.3185171727019638,103.91010040459777
33633.1173137296,39619.4022183008,64471,B02,BLK 917,1.3745777791801135,103.88393619462941
17232.9353137296,35749.8237183001,28081,B13,BLK 112,1.3395813064291535,103.73657017289379
18808.8574137297,44554.1589183006,49041,B07,DHDECO PTE LTD,1.4192050013906974,103.75072800301527
15178.3800137294,35444.6495182998,21209,B08,TAMAN JURONG GREENS,1.3368206212722114,103.71810893751018
38709.0132137295,36972.3770183008,75039,B02,SPRINGFIELD SEC SCH,1.3506376502800284,103.92954579204665
13899.1555137299,45671.1766183004,33059,B12,AFT LIM CHU KANG LANE 3A,1.4293048721093313,103.70660948095983
28820.5675137294,44520.3372183014,59291,B03,BLK 666,1.418900602674346,103.8406921076488
26960.3692137292,31401.5619182996,13181,B05,AFT ONE TREE HILL,1.30032,103.82409
15589.3854137296,34065.086318301,21029,B07,AFT CORPORATION PL,1.324344535721703,103.72180261333813
30528.5884137293,39055.0473183002,54281,B11,BLK 570,1.3694743863830805,103.85603972093828
20219.9928137297,31225.3860183004,17361,B15,OPP WEST COAST LINK,1.298664839934276,103.7634117667609
30026.9401137298,30974.2976182997,4179,B03,AFT BRAS BASAH STN EXIT A,1.2963949921877038,103.85153152246193
23004.3475137297,30345.8453183006,18251,B05,OPP REUTERS,1.290711157398334,103.78843056104397
24078.3441137299,28491.8739183005,15151,B03,OPP MAPLETREE BIZ CITY,1.2739446464963227,103.7980810957856
33718.7391137294,39767.2785183005,64609,B05,BLK 687,1.375915102494559,103.88470559655221
31041.6815137295,29741.8985182997,3501,B01,MARINA BAY SANDS THEATRE,1.285249526497339,103.86064929813446
41847.3788137296,36599.8001183011,96121,B07,METTA WELFARE ASSN,1.3472669172397427,103.95774576834658
14901.2013137294,34350.5391183011,21479,B04,HUP LECK HEAVY EQUIPMENT,1.3269257765940738,103.715618800192
20404.8960137293,37810.0615183003,43819,B02,HILLVIEW GREEN,1.3582143170226484,103.76507156894168
18608.6999137299,45348.221218301,49069,B12,TROPICAL FURNITURE LTD,1.4263861408176273,103.74892915049145
21829.1167137297,31094.8255183008,18311,B05,BLK S12,1.2974844581436622,103.7778704787103
33298.55951373,36539.8241183013,62039,B12,Raya Gdn,1.3467272443901954,103.88092940672367
18928.5366137298,31831.7559182998,29071,B10,GAS SVC INTL,1.3041482803942102,103.75180729171191
26111.7650137292,33955.1370183006,41029,B16,OPP BOTANIC GDNS STN,1.3233526597338603,103.816351780743
31040.9340137299,30636.1668183003,2169,B01,PROMENADE STN,1.2933369740778213,103.86064266772597
25039.4802137297,29386.7076182999,14471,B03A,BLK 114,1.2820373123839124,103.80671716406606
24687.0219137296,46622.0551183,47549,B08,OPP BLK 639,1.4379075955121832,103.80354827946996
21874.1075137295,31433.7829183005,16099,B07,SIT DOVER,1.3005498770506716,103.77827467436103
25737.1621137299,49521.7604182996,47801,B10,SUNSHINE BAKERY,1.4641315789097888,103.81298456575367
22092.7830137294,29836.2174183,16029,B20,GLORIA MANSION,1.2861021048121375,103.78023987194408
21578.4057137296,47441.8333183005,46161,B06,GES S'PORE,1.4453208297237536,103.77561418944985
31425.9849137291,28813.2935183011,3341,B02,BEF GDNS BY THE BAY,1.276851510169163,103.86410231662312
22032.5910137296,43469.7781183012,48111,B05,AFT MANDAI RD,1.4093991152377194,103.77969632556895
33799.2170137297,38029.0648183003,63039,B22,KOVAN STN EXIT C,1.3601953090853054,103.88542840958655
32118.4096137295,39257.2158183008,66339,B04,BLK 101,1.371302546688915,103.87032540701274
20127.6995137297,39600.5144183002,44011,B25,OPP THE LINEAR,1.3744064495920578,103.76258030341663
26966.4008137295,26482.1007183008,14519,NIL,RESORTS WORLD SENTOSA,1.2557691860691151,103.82403138442966
35077.5532137295,38542.2378183007,64231,B02,BLK 316,1.3648359828100616,103.89691522985751
15652.5088137295,37252.1985183004,28561,B04,BLK 402,1.3531676188634845,103.72236851409284
35810.9364137296,32258.7605183013,92179,NIL,AFT DUKU RD,1.3080103009616495,103.9035035630583
30424.0749137299,33399.6164183002,50239,B03,S'PORE INDIAN ASSN,1.3183286905475537,103.85510014102425
32345.7920137299,39500.4711183012,66429,B02,BLK 530,1.3735024275372067,103.8723686343308
43864.4015137292,39971.6277182996,98151,B11,OPP LOYANG WAY 4,1.3777594296156577,103.97587171106206
32376.6243137298,43516.3414182998,68201,B10,AFT SELETAR CAMP,1.4098205044686027,103.87264628592897
28990.3925137296,46425.7022182997,59199,B02,BLK 250,1.4361320291728457,103.84221820249358
14919.1090137297,36560.8410183005,21711,B16,BET BLKS 523/525,1.3469149284044817,103.7157787595904
12547.7120137298,39369.7854183,31051,B02,PUSARA AMAN MQUE,1.3723168174287717,103.69446889205514
26603.2484137295,28427.3897182997,14319,B01,BLK 28,1.2733616858239674,103.82076826792883
13272.03431373,43463.8631183002,32051,B27,AFT TRACK 11,1.4093424593152069,103.7009753631922
29044.8522137292,30655.3068183009,13109,B05,UE SQ/BEF MOHD SULTAN RD,1.29364,103.84287
40061.3023137292,37705.4041183013,75019,UNK,TAMPINES CONCOURSE INT,1.3572663599033796,103.94169723994791
18865.0029137293,44239.9431183003,49031,B05,OPP CROWN ALLIANCE INDUSTRIES,1.416363368084788,103.75123261993168
22821.4385137297,29236.8658183012,15079,B11,AFT LOR SARHAD,1.2806819095926405,103.78678722949263
30095.2031137291,39413.0479183011,54409,B03,OPP BLK 522,1.3727120496863878,103.85214547518206
29450.7477137297,39911.1575183012,54259,B20,OPP GRANDEUR 8,1.3772168134954,103.84635460766764
19290.7441137293,35892.8945183009,43211,B04,SBST BT BATOK DEPOT,1.3408758513043466,103.7550607407039
21066.6492137294,41143.7720183004,44699,B02,BLK 457,1.3883633470347192,103.77101707384229
31962.4923137296,37492.6249183007,66049,B05,BLK 233,1.3553442403806963,103.86892414545194
27195.3280137293,40510.7800182998,56059,B28,BEF TAGORE RD,1.3826396094498623,103.82608799618824
23344.8188137291,33947.758518301,11331,B06,OPP DYNASTY GDN II,1.3232856345382467,103.79148929777544
11561.1155137299,34085.4471183009,23121,B08,OPP LEROY-SOMER,1.3245267660444984,103.68560652807734
32054.6735137291,37535.8614183012,66041,B06,BLK 230,1.3557352434216283,103.86975245912429
41137.2028137296,33413.0568183009,94061,B17,KEW GREEN CONDO,1.3184475211625162,103.95136303877007
43592.1701137293,40701.0549183004,98181,B17,OPP LOYANG WAY 6,1.3843562342405122,103.9734259060659
20378.1945137298,40693.9459183011,44669,B05,OPP BLK 532,1.3842951117081996,103.76483089707736
30604.7764137294,30793.3299183007,80151,B01,OPP SUNTEC CITY,1.2947583411755292,103.85672361901322
36113.8975137295,31379.1272183005,92251,B07,OPP PARKLAND GREEN,1.3000551356568635,103.90622558254579
29637.1777137294,41000.6710183006,55239,B01,SBST ANG MO KIO DEPOT,1.3870699733447287,103.84802987806015
29261.8536137296,35811.6791182999,52169,B05,BLK 117,1.3401426008990704,103.84465708347048
26101.1398137296,47408.2544183005,58281,B03,SEMBAWANG SEC SCH,1.4450178277523038,103.81625543727968
28952.5601137299,33968.0357183013,50049,B08,OPP NOVENA LODGE,1.3234693546988006,103.84187784020172
7364.36411372945,35158.4564183,25101,B15,OPP SMC MFG,1.3342280803225801,103.64789589754082
13270.0358137293,36336.2784183007,22341,B04,BLK 673C,1.344883304923699,103.7009609611718
27230.0293137291,46220.2839183006,57129,B18,BLK 114,1.434274307277422,103.82639966084096
17392.2499137297,36026.5422182996,28331,B03,BLK 229,1.3420839032970446,103.73800161008622
12911.9383137291,40836.8239182997,32109,NIL,BEF LOR SERAMBI,1.3855843402236885,103.69774096482428
19843.0908137299,37237.4752182998,43239,B09,THE PETALS CONDO,1.3530359058815837,103.7600235377483
22810.4887137292,30719.4544182997,18109,B03,OPP PSB SCIENCE PK BLDG,1.2940899141255258,103.7866885977243
17351.46521373,36997.470118301,43761,B16,OPP DULWICH COLL,1.350864603450661,103.7376347931305
34589.0784137296,42887.7257183008,65559,B12,OPP BLK 227A,1.4041351102386725,103.89252692637162
37629.8988137292,32771.347318301,93101,B02,AFT COLDSTREAM AVE,1.3126454364195999,103.91984795426525
35452.2521137297,43679.6611183006,65611,B06,NIBONG STN EXIT B,1.4112968733773559,103.90028346064722
35420.6079137297,43711.7816183008,65619,B05,NIBONG STN EXIT A,1.4115873676260238,103.89999911874921
25003.9013137296,28265.5571183003,14179,B12,YEO'S BLDG,1.2718980177994557,103.80639757945575
21714.3556137299,46930.9514183011,46201,B02,BLK 10,1.4407006323492042,103.77683594763046
35697.4692137297,44258.3735183012,65629,B07,SAMUDERA STN EXIT A,1.4165304709742654,103.90248710059068
21320.3582137292,47479.2888182998,46159,B07,BLK 206,1.4456595029930273,103.77329536886191
28611.56501373,45061.1871183012,59341,NIL,KHOO TECK PUAT HOSP,1.4237918590885477,103.83881404578099
35713.8204137292,44220.1147183012,65621,B08,SAMUDERA STN EXIT B,1.4161844680254978,103.90263402013478
34454.4530137293,38700.8320183009,63061,B27,OPP BLK 25,1.3662703938163627,103.89131628524471
36014.7581137298,44335.8437182996,65631,B10,AFT PUNGGOL PT STN,1.4172309955784592,103.90533824020267
29797.69221373,45365.413118301,59591,B02,BET BLKS 405/406,1.4265431186871984,103.84947249533694
35994.2264137296,44381.7755183,65639,B09,BEF PUNGGOL PT STN,1.4176463916410669,103.90515375768753
6839.7021137299,34641.0517183002,25071,B07,OPP NISSIN TPT,1.3295485193524739,103.64318189311696
21809.4083137298,34968.9946183003,12101,B03,NGEE ANN POLY,1.332521055125225,103.77769261431634
39875.3584137298,34527.9092183001,84241,B16,BLK 81,1.3285303492961202,103.94002516877994
13826.4108137293,45489.494218301,33041,B13,OPP LIM CHU KANG LANE 3,1.4276617698920384,103.70595589427643
40577.5423137294,40466.9152183011,77111,B01,BEF PASIR RIS WAY,1.3822402175646287,103.94633715671269
32675.9998137299,30997.0954183005,90039,B07,OPP TG RIA CONDO,1.2966008826743307,103.87533448250763
19276.9710137295,46338.5770183001,49121,B09,AFT SMRT BUSES KRANJI DEPOT,1.4353427656020383,103.75493387006227
41244.4449137291,37940.6774183009,76389,B01,BLK 442,1.359393580336574,103.95232863657736
12345.5028137295,33922.3060183004,23019,B19,NIPPON PAINT,1.3230517928060863,103.69265473037453
20861.9277137294,40352.4540183004,44341,B03,BLK 401A CP,1.3812069055530547,103.76917768642997
28406.0875137299,31632.8789183013,9037,B12,OPP MANDARIN ORCHARD,1.3023510328648533,103.83696746169146
27513.9725137297,37766.0884183012,53069,B12,AFT WINDSOR PK RD,1.3578176060402312,103.82895130159338
28472.2206137292,49228.4710183013,58099,B38,OPP SEMBAWANG PK,1.461479265368043,103.83756197932243
14025.9231137298,47160.6548183002,34051,B01,AFT LIM CHU KANG LANE 8,1.4427752037517423,103.70774786774763
23637.1589137297,31260.5686183013,18171,B08,BEF WEYHILL CL,1.2989836859841828,103.79411650694755
29709.9845137298,35545.8762183003,52229,B02,JACKSON SQ,1.3377387518053079,103.84868379083925
40905.0601137299,39551.6342182998,77008,NIL,PASIR RIS INT,1.3739626179578868,103.94927974361478
26270.5350137297,29595.7794183008,10091,B11,BT MERAH TOWN CTR,1.2839281760086354,103.81777865576498
31125.3145137299,30420.1773183011,2099,B03,MARINA CTR TER,1.2913836328561472,103.86140084098702
29133.3812137293,33533.6360183004,50038,B04,NOVENA STN,1.3195407912800112,103.84350259831737
39431.3701137295,36422.7331183013,75221,B08,OPP TEMASEK POLY EAST G,1.3456666069925445,103.93603640764134
15992.84021373,39616.601718301,30051,B16,AFT TRACK 14,1.3745505387237786,103.72542565220523
29523.3100137291,33127.7235183008,50079,B01,OPP CARLISLE RD,1.3158698452293776,103.8470062911516
39685.2315137293,34861.5782182999,84239,B13,OPP BLK 85,1.3315480021013575,103.93831690406395
37607.7760137292,35529.444918301,84469,B14,BLK 703,1.337588673724348,103.91965003359185
35657.5105137294,40603.4256183002,67151,B02,KANGKAR STN EXIT B,1.3834764706465206,103.9021270732925
33206.3930137297,31111.1981183011,90059,B11,S'PORE SWIM CLUB,1.2976327029297534,103.88010031529656
18551.7168137291,36378.2559182998,43519,B08,OPP BT BATOK SWIM CPLX,1.3452650598711082,103.7484199945687
8458.14531372953,32184.3987183012,24431,B01,AFT PIONEER SECTOR 2,1.3073326066262603,103.65772598686277
