X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC,latitude,longitude
7066.04421372991,33080.8437182996,26031,B05,HIAP SENG ENGRG LTD,,
41985.36761373,38513.4129183013,78189,B04,OPP BLK 187,,
24555.5705137299,31215.7551183011,11151,B07,BLK 42,,
38877.9610137297,38284.9186183009,75299,B06,BEF TAMPINES AVE 9,,
42305.5222137291,38525.2180183008,78199,B06,OPP WHITE SANDS PRI SCH,,
13170.0317137297,43701.2105183005,32061,B25,OPP LP 173,,
36909.7599137295,39839.9992183,64181,B21,BEF TPE,,
38774.4076137291,34944.8314183,84429,B04,BKJ 515,,
18661.6622137297,35426.3654183,28661,B07,OPP JURONG EAST WAREHSE,,
26141.0998137295,48016.7908183001,58329,B02,BLK 474,,
20060.9174137292,37519.5490183011,43249,B07,HILLVIEW APTS,,
14513.7731137294,36172.6734183002,21409,B03,BLK 191,,
40815.2803137293,39079.5164183006,77341,B02,OPP BLK 569,,
39142.1630137293,32619.0179182999,93041,B17,HUA XIN CT,,
39401.6392137296,32955.2158183008,94019,B08,OPP EVERGREEN AVE,,
27626.1622137297,46246.6190183014,59121,B20,BLK 121,,
44238.5836137291,41055.6427183002,99079,B02,OPP OLD PIER ROAD,,
44142.0160137294,41066.2550183013,99071,B01,AFT OLD PIER RD,,
33391.3702137293,40426.9867183007,66559,B04,OPP BLK 984A,,
33472.3329137294,40602.2470183,66561,B05,BLK 991B,,
38377.98551373,39461.9868183006,75381,B01,T5@TAMPINES,,
39025.1239137296,33771.5425183009,84161,,BLK 3,,
27201.3057137299,30451.6612183005,10519,B01,BLK 4,,
39747.5210137293,35074.1712183002,84251,B02,BLK 99,,
10335.21631373,34418.5276183002,24149,B04,AFT JOO KOON CRES,,
20684.6019137297,39291.7966182996,43129,B03,CASHEW PK CONDO,,
23086.6618137294,30274.9842183013,18269,B06,BEF REUTERS,,
30217.5136137297,34092.2347183004,50159,NIL,BEF KIM KEAT LANE,,
32974.5773137296,39027.1538183,63319,B07,OPP BLK 634,,
11661.1146137295,36657.8730183002,27291,B03,OPP HALL 6,,
41061.7534137294,35500.1366183013,96109,B04,OPP BLK 3012,,
5342.84621372912,33307.2044182997,26251,NIL,BEF TUAS STH AVE 2,,
34419.5334137296,37306.3475183006,63099,B11,BLK 106,,
17060.0994137293,35403.1114183012,28269,B14,BLK 118,,
38931.4108137293,35054.3668183014,84449,B01,BLK 509,,
35165.4922137298,39371.2734182999,64051,B33,BLK 465A,,
37459.2778137298,35395.1060183011,84459,B02,BET BLKS 705/706,,
21356.5174137298,33557.3477183003,12051,B05,PINE GR CONDO,,
34784.5359137291,32575.001918301,82089,B03A,AFT IPOH LANE,,
33972.9794137292,39268.1736182999,64339,B02,BLK 602,,
20498.0988137294,40346.4402182996,44241,B06,OPP LOMPANG RD,,
34888.6164137293,32255.7824183013,82079,B03,TG KATONG GIRLS' SCH,,
19524.3365137298,35323.0223182999,28699,B02,OPP UNI-TECH CTR,,
19014.1721137296,39549.029318301,44159,B01,BT BATOK FIRE STN,,
34342.4551137295,38150.1507182997,63131,B03,THE TEMBUSU,,
33215.4355137292,36704.0064183008,62041,B13,OPP BETHANY PRESBY CH,,
41680.1550137298,39860.0300182998,78091,B01,OPP DOWNTOWN EAST,,
30452.3569137296,35377.7905183006,52349,B06,UNITED MEDICARE CTR,,
28184.0884137293,44696.2326183002,59059,B06,BLK 608,,
24428.3090137299,31681.974518301,11061,B09,OPP QUEENSWAY SEC SCH,,
25146.7813137295,31050.6772183012,11491,B05,OPP QUEENSTOWN PR SCH,,
38920.2013137294,37350.6829183009,75159,B04,BLK 874,,
20402.0815137299,40714.7944182996,44661,B06,BLK 532,,
46523.5640137298,40790.9353183005,95131,B09,POLICE PASS OFF,,
20981.9191137291,39468.1507182997,43139,B01,OPP BT PANJANG PR SCH,,
27466.4144137297,28474.4533182997,14229,B06,ST. TERESA'S CH,,
8514.6731137298,33285.1349183004,24529,B04,AFT TUAS AVE 5,,
29404.72071373,40840.9584183004,55219,B01,BEF ANG MO KIO AVE 9,,
25739.7287137294,28409.3718183003,14049,B11,OPP BLK 55,,
28360.0514137298,48925.5416183006,58089,B36,AFT ANDREWS AVE,,
18006.1090137297,40054.7334183007,44579,B01,AFT BLK 272,,
28843.4490137296,34442.7643183004,51011,B11,OPP TAN TONG MENG TWR,,
28511.4376137294,39918.1786183007,55119,B26,BLK 617,,
32620.00031373,36743.4774182998,62179,B02,BLK 421,,
27870.8529137298,28876.3579182997,10051,B01,BLK 149,,
34257.7623137292,40003.3691183012,64439,B01,BLK 537,,
31164.6224137293,39661.2349183001,54599,B05,BLK 5056,,
29545.4132137299,40033.8394183014,55321,B11,OPP NANYANG POLY,,
28818.5999137294,41256.3012183011,55241,B01,AFT YIO CHU KANG RD,,
21277.1695137294,39507.2706183009,44379,B02,OPP BLK 219,,
27146.2148137297,45122.1961183008,57079,B12,KHATIB CAMP,,
12861.1395137291,31813.2116183005,23451,B01,JURONG SHIPYARD,,
23419.09021373,35050.6297183,42029,B28,AFT SWISS CLUB RD,,
22427.3697137292,43659.2803183012,48031,B18,LP 162,,
39221.6610137299,32779.2974183001,93131,B02,OPP EASTERN LAGOON II,,
31588.9698137296,41247.9869183004,67021,B32,OPP DEDAP RD,,
18189.8345137294,41476.9496183004,45299,B06,BLK 702,,
40107.4868137296,34187.2128183004,84069,B12,BLK 55,,
12813.9099137299,31929.6833183002,23469,B02,OPP TANOTO SHIPYARD,,
35016.1794137293,38799.1061183009,64241,B02,BLK 308,,
28654.3240137296,46222.1864183005,59241,B14,BLK 236,,
28892.6610137299,37537.1260183007,53141,B10,OPP WHITLEY SEC SCH,,
29610.5936137298,36268.6085183006,52021,B14,OPP BLK 1004,,
24356.1813137298,45839.8923183009,47499,,OPP TWINS FOUNTAIN,,
24347.2259137295,45864.6419182997,47491,,TWINS FOUNTAIN,,
41342.6743137296,35298.6093183011,96071,B03,OPP ITE COLL EAST TEC BLK,,
23719.3455137294,45784.3594183009,47509,,BLK 583,,
17201.6544137299,39869.6951183006,44071,B06,BLK 464,,
37532.0928137293,33002.0501183011,83171,B04,BEF ROSEBURN AVE,,
14067.2381137293,46475.7912183013,34039,B06,BEF LIM CHU KANG LANE 6,,
27664.7845137296,46292.8065183014,59129,B19,OPP BLK 121,,
18881.0366137298,44261.9943183009,49039,B06,ASIA RATTAN,,
32275.8244137298,36952.4381183013,66009,NIL,SERANGOON INT,,
42674.0056137294,37689.4051182996,98291,,OPP PALM ISLES,,
4879.48941372987,31948.933918301,26299,B13,BEF TUAS STH AVE 6,,
12928.7390137296,35205.2304183003,22549,B35,OPP BLK 655 CP,,
14189.4383137291,35242.2606183011,21349,B07,BEECHAM PTE LTD,,
32071.2077137297,41076.4968183003,67049,B27,THE GREENWICH,,
12878.3964137295,40816.7062183004,32101,NIL,AFT MURAI FARMWAY,,
29464.3748137299,33447.1869182996,50111,B01,REVIVAL CTR CH,,
34012.6984137297,32925.2971183006,81049,NIL,AFT LOR 34 GEYLANG,,
27477.4774137298,39051.4798183013,56019,B20,BEF ANG MO KIO AVE 1,,
39073.0189137291,36572.4716183003,75231,B06,OPP TEMASEK POLY,,
41088.3771137297,37449.2399183009,76401,B05,BLK 230B,,
19076.5135137299,37715.9517183006,43569,B05,BT GOMBAK STADIUM,,
34208.3641137294,40543.2918183003,67459,B01B,AFT BUANGKOK DR,,
39218.0426137298,36874.6240183003,75089,B03,BLK 827,,
36123.2487137299,40887.0872183014,67511,B03,BLK 121E,,
37066.0873137293,31646.2634183001,92191,B11,OPP CP C3,,
18982.6734137293,35487.0514183007,28671,B05,ALLIANCE BLDG,,
27677.3400137294,47159.0264183003,58541,B05,OPP CANBERRA STN,,
31786.5490137292,34360.5900183003,60181,B17,AFT MOONSTONE LANE,,
18741.3012137292,38846.4184183013,43521,B07,BT BATOK DRIVING CTR,,
24090.4915137291,45930.3369183,47521,B05,AFT WOODLANDS DR 53,,
10379.5835137293,32382.2303183004,23239,B12,OPP KEPPEL LOGISTICS,,
32282.2092137299,32522.4422183,80009,B06,LOR 1 GEYLANG TER,,
13126.3660137299,42269.8925183006,32111,NIL,AFT LP 93,,
20559.5257137297,43536.6569183003,45209,B25,POLICE TACTICAL TRG CAMP,,
6010.56151372939,28768.9919183012,25781,B01B,OPP SLS,,
33432.7382137291,37022.342918301,62229,B05,THE MINTON,,
27647.5588137293,47142.0707182996,58549,B06,CANBERRA STN,,
33303.0495137293,41924.3972183,67559,B02,OPP BLK 471A,,
27831.3178137299,38876.6104183011,56261,B17,AFT ANG MO KIO AVE 2,,
41175.6865137294,38886.085218301,77361,B06,BLK 555,,
24080.7406137297,45917.0086183008,47529,UNK,BLK 573A,,
32004.6258137291,41744.5229183007,67099,NIL,BLK 459B,,
31968.1662137294,41642.7375183012,67091,NIL,OPP BLK 459B,,
21927.3590137297,30041.6556183007,16039,B22,S'PORE SCIENCE PK II,,
25433.7421137299,48037.7586183008,46911,B07,OPP BLK 20,,
27771.7273137299,28752.3578182999,10391,B04,OPP MELATI BLK 2,,
18420.0912137292,45674.7755183,49079,B01,WASON WOOD IND,,
30776.2565137297,38991.8612182997,54299,B10,OPP BLK 565,,
24067.2866137298,45666.4184183013,47539,B02,OPP WOODGROVE SEC SCH,,
42301.6113137295,38556.2682183012,78191,B05,AFT BLK 182,,
7315.82031372935,35643.6423183009,25231,B43,OPP ASIA-PACIFIC BREWERY,,
35176.3234137297,39663.997518301,64079,B01,PUNGGOL PK,,
35811.5570137296,40880.9704183005,67141,B04,BLK 119D,,
26628.5430137292,29705.1523183007,10349,B03,BLK 116,,
18963.4163137292,36762.8014183007,43709,B06,BLK 644,,
28579.2160137296,28316.4547183011,14061,B03,OPP FORMER RAILWAY STN,,
15552.2860137299,36512.9011183009,28389,B02,OPP BLK 515,,
33244.3765137298,36748.2032182999,62049,B14,AFT PAYA LEBAR CRES,,
25051.6219137292,28681.5842183009,14509,B01,BLK 92B,,
13012.7826137291,32234.5775183011,22421,B05,NATL OXYGEN PTE LTD,,
20499.5350137297,34262.9583183005,17419,NIL,SUNSET WAY P/G,,
29923.5970137296,38870.5442182999,54339,B06,BLK 422,,
21520.9362137299,45667.0076183006,45591,UNK,FUCHUN CC,,
34261.6089137299,40549.8136183005,67451,B02B,BEF BUANGKOK DR,,
29805.2666137293,29183.2094183005,3071,B03,OPP SO SOFITEL S'PORE,,
28068.2283137292,28296.9744183011,14071,B05,KEPPEL WORKSHOP,,
34871.77991373,40890.8482183013,67269,B08,OPP BLK 203A,,
32859.4010137292,41433.5430183001,67489,B03,OPP FERNVALE STN,,
41664.7622137293,39519.4917182997,78089,B03,BLK 405,,
9931.39471372962,30879.121418301,24349,B09,KEPPEL SHIPYARD,,
15170.9066137299,33001.7597183008,21131,B13,BEF JURONG PORT RD,,
18890.10501373,34475.101718301,28039,B04,AFT BOON LAY SUB STN,,
25180.5294137299,43047.6731183007,48089,B07,UPP SELETAR RESVR,,
37051.0499137295,42068.0218183007,65269,B09,BLK 162B,,
36173.8258137293,42307.3028183002,65151,B06,COVE STN EXIT B,,
25355.6788137294,47738.6339183003,46901,B05,BLK 15,,
21250.6792137297,31478.7045183014,16169,B07,NUS RAFFLES HALL,,
15849.5457137292,35671.7739183009,21659,B10,CHINESE GDN,,
20505.7049137298,40614.600618301,44679,B04,OPP BLK 502,,
29373.2334137298,39200.9091183003,54039,B04,BEF AL-MUTTAQIN MQUE,,
31831.6610137299,38277.7404183,66121,B01,CHUAN TERR,,
40448.9148137299,36689.2078183014,76071,B02,BLK 141,,
28806.79911373,28806.3303183001,5521,B02,MARITIME HSE,,
8019.80991372932,33027.101718301,26119,B02,OPP TRUSSCO PTE LTD,,
14764.7869137293,36070.1483183,21689,B26,BLK 200,,
32520.8726137299,38003.1990182996,63179,B06,BEF TAI SENG CHR CH,,
16218.8974137297,36290.7035183012,28369,B20,OPP JURONG LAKE,,
34043.1651137294,38306.0921183005,63041,B23,OPP GLAD TIDINGS CH,,
28489.7669137297,44399.3752183001,59431,B04,BLK 630,,
12289.1197137292,31905.6487183012,23391,B03,FAR EAST LEVINGSTON,,
26879.7451137295,40803.9389183,56069,B30,BEF TAGORE DR,,
30834.0923137292,31818.7251182999,1121,B11,STAMFORD PR SCH,,
42707.6873137299,37576.1491183005,98299,,PARC OLYMPIA,,
25503.2709137294,48326.9448183011,46921,B05,OPP BLK 22,,
25319.9069137294,29343.2654183004,14201,B03,BLK 110,,
13270.6640137294,35206.0533183012,22559,B33,OPP BLK 657 CP,,
27694.0105137294,45587.7941183001,59301,B24,BLK 731,,
26910.8530137297,30336.3754182998,10241,B01,GAN ENG SENG SEC SCH,,
36446.2290137298,42042.3902183007,65169,B03,MERDIAN STN EXIT A,,
30028.5141137298,34020.3105183002,50209,B09,AFT PEGU RD,,
12680.3883137293,34101.120318301,23509,B01A,HOE KENG MOTOR,,
36657.5424137292,34188.5153183006,83341,B03,BLK 102,,
33732.9636137299,32869.9797182996,81029,B10,AFT LOR 28 GEYLANG,,
29162.2881137291,41225.5284183007,55039,B45,NCS HUB,,
32138.6333137294,35342.5900183003,61029,B06,OPP WOODLEIGH PK,,
12845.8229137296,35550.5623183008,22529,B05,PIONEER STN EXIT B,,
27337.6361137293,42661.467918301,59011,B11,BEF SG SELETAR BRIDGE,,
45343.5434137294,37457.1428183001,95129,B01,CHANGI AIRPORT PTB2,,
44120.21411373,40592.7849183008,99011,B15,BEF SCH OF COMMANDO,,
29961.6540137297,34125.4382183012,50201,B10,SHAW PLAZA,,
28513.3586137295,49300.8243183009,58091,B37,SEMBAWANG PK,,
14334.3202137295,33484.1505183,21309,B01,AFT JLN PESAWAT,,
33461.4737137295,31165.9250183012,90061,B14,DUNMAN HIGH SCH,,
29346.46411373,29932.7659183014,5023,B04,OPP HONG LIM PK,,
29329.0331137292,29607.6143183,5131,B01,OPP HONG LIM CPLX,,
16970.4148137299,36469.6830183007,28481,B02,BLK 306,,
32535.1132137291,33882.1940183006,60061,NIL,AFT INFINEON,,
21566.90161373,46289.5298183002,46579,B05,BLK 154,,
27886.9445137298,40288.7395182997,56201,B52,AFT MUNSHI ADULLAH AVE,,
26669.4611137295,28595.6368183009,14299,B01,OPP BLK 27,,
35897.9019137295,40665.9581183009,67509,B02,OPP BLK 119A,,
45773.6411137292,41350.9630183,99161,B08,BEF CHANGI BEACH CP 3,,
15224.95811373,36975.5674182996,28401,B07,BLK 502,,
21376.5102137299,45468.6758182999,46361,B01,BLK 425,,
7758.4251137292,34148.8805183005,25369,B01,JAS METAL COATINGS,,
38225.4969137292,34420.3149183001,84541,B02,BLK 42,,
25606.9174137292,30364.5705182999,10219,B02,OPP MOTOR IMAGE,,
20232.2100137295,32654.3110183012,17149,B13,BLK 426,,
15530.2338137291,36497.0667183008,28381,B01,BLK 515,,
13190.9424137296,44100.9903183002,32079,B24,OPP TRACK 13,,
14343.3453137297,36217.5467183013,21419,B01,BLK 188,,
32845.0821137298,33860.4402182996,70321,B04,AFT KALLANG WAY 1,,
30813.2106137294,32514.4538183007,7319,B06,AFT ALLENBY RD,,
19727.0518137291,34128.3018183,28019,B22,AFT TOH TUCK AVE,,
29552.2840137295,40104.835218301,55329,B12,NANYANG POLY,,
28507.1572137298,35077.1090182997,51041,B17,OPP SLF CPLX,,
17101.6624137294,33205.9534183014,29031,B04,AFT PENJURU PL,,
34872.6436137296,34946.8590182997,70081,B03,OPP HDB CP,,
29765.4051137296,29652.8701183014,5319,B01,OCBC CTR,,
40804.0411137296,39463.912018301,77321,B02,AFT PASIR RIS ST 53,,
27807.0860137297,45090.2655183002,59089,B25A,OPP BLK 774,,
29597.8574137297,40870.2378183007,55009,NIL,ANG MO KIO DEPOT,,
20161.2888137298,40758.9946183003,44659,B09,BLK 537A CP,,
28537.2818137296,46892.4562183004,59211,B01,BLK 289,,
20797.8756137295,30485.473418301,16081,B31,AFT PALM GREEN CONDO,,
5382.72711372934,33306.6654183008,26259,NIL,AFT TUAS STH AVE 2,,
24725.6080137296,49314.2013183013,47089,B02,AFT SENOKO DR,,
18347.50251373,33414.3492182996,20159,B20,BLK 411,,
22702.2307137297,46512.912018301,46008,INT,WOODLANDS REG INT,,
10557.8988137292,33366.5292183012,24269,B20,SING HUAT HARDWARE,,
25910.3554137293,47650.7284182999,58279,B02,OPP BLK 336A CP,,
32587.3580137296,39115.6880182996,66109,B02,BLK 151,,
33403.6327137295,32910.8366183005,81231,B01,OPP KH PLAZA,,
41252.5418137293,36928.8589182999,76099,B05,BLK 285,,
26937.7381137293,28327.5094183013,14379,B10,BLK 40,,
12172.3047137298,34458.9521182999,23171,B12,SKK (S) PTE LTD,,
13511.3833137294,31912.8497183006,22331,B01,JURONG SHIPYARD,,
36787.6649137298,33466.0451183002,83059,B10,MJD KASSIM,,
39604.7652137298,39724.2178183012,77319,B04,OPP BLKS 771/772,,
29201.4490137296,44994.4447183013,59639,NIL,BET BLKS 445/449,,
5079.50971372984,30214.4163183011,26399,NIL,AFT TUAS VIEW CRES,,
36831.90821373,33974.6678183004,83331,B01,KG KEMBANGAN CC,,
18444.0190137299,38224.9452183004,43841,B01,BLK 324,,
13006.1031137295,36699.6144182999,27381,B04,BLK 749,,
41130.3920137295,34320.1141183004,85049,B08,OPP MAN FATT LAM TP,,
14160.8179137297,35274.9643182997,21341,B08,OPP BEECHAM PTE LTD,,
30853.4216137296,33100.4099183008,7241,B07,BEF S'GOON RD,,
45142.6955137299,41203.2993183006,99131,B02,BLK 4,,
9664.57411372941,31168.9996183012,24359,B07,S'PORE TAKADA IND,,
19694.2338137291,36232.3592183013,43619,B05,BLK 289E,,
31261.2785137296,38932.6213183012,66221,B01,OPP PORTCHESTER AVE,,
39427.9953137292,37525.8175183013,75139,B07,BLK 863,,
19607.2489137296,43746.7011182997,45221,B32,AFT W'LANDS RD,,
40268.3932137294,37444.0054183006,75008,NIL,TAMPINES INT,,
22097.9244137295,33698.9199183006,12039,B02,OPP PANDAN VALLEY CONDO,,
35046.3629137296,39993.8565183003,64021,B09,BLK 458,,
23638.9556137295,30889.3398183007,18199,B03,AFT WHITCHURCH RD,,
29512.9762137299,45012.8716183007,59461,B01,OPP BLK 419,,
33970.6869137296,34559.2371183001,70181,B05,BLK 36,,
35676.3437137296,40708.8543183003,67159,B01,KANGKAR STN EXIT A,,
43808.3935137298,38656.2861183006,97061,B11,CHANGI BAPTIST CH,,
21453.2347137295,46014.6945182998,46521,B06,MARSILING STN,,
19685.5750137297,45063.8415182997,45129,B28,S'PORE TURF CLUB,,
32191.9044137299,36324.1178182997,62119,B10A,AFT SUNSHINE LODGE,,
39239.5858137291,34920.6650182996,84529,B04,BLK 109,,
31617.2967137294,37423.8031182997,66031,B05,CARDIFF RESIDENCE,,
20373.86491373,31632.0812183004,17289,B05,WEST COAST CC,,
10642.6679137293,33906.496418301,24019,B25,LIANG HUAT IND CPLX,,
21379.3356137294,46460.1984183006,46581,B08,OPP BLK 146,,
12691.8946137298,34085.2740183007,23501,B02A,AFT PIONEER RD NTH,,
42982.5440137293,37106.9414183013,97149,B02,AFT VICOM,,
26975.0937137296,30367.8214183003,10249,B02,OPP GAN ENG SENG SEC SCH,,
33360.0740137296,39945.8570183013,64091,B01,HOUGANG PR SCH,,
42982.0168137299,37149.1774183009,97141,B01,AFT UPP CHANGI RD NTH,,
15352.4492137292,36866.6958183013,28399,B04,BLK 458,,
30443.9980137292,30464.5080182999,2119,B02A,OPP WAR MEMORIAL PK,,
26320.0928137293,41517.535918301,56081,B33,BEF SLE,,
14490.8271137299,32919.9623183012,21119,B10,BEF JURONG PIER RD,,
21843.8657137295,31101.7602182999,18319,B06,OPP UNIVERSITY HALL,,
22375.6929137297,45819.7636182997,46359,B04,AFT BLK 336,,
33878.1872137291,33122.6210182998,81031,B11,BLK 134,,
33818.7065137299,40168.7713182997,64469,B05,OPP BLK 579,,
31032.6976137292,31986.5158182997,1211,B13,OPP BLK 461,,
25889.0160137294,32073.6030183006,13021,B01,AFT MIN OF FOREIGN AFFAIRS,,
43959.6329137292,39737.9358182997,98069,B12,AFT ENGINE TEST FACILITY,,
11564.8215137292,34102.6352182999,23129,B07,LEROY-SOMER,,
27098.9103137292,29282.9715183005,10501,B07,BLK 104,,
32774.7972137295,38942.7535183001,63219,B14,BEF YIO CHU KANG CHAPEL,,
20694.2963137291,36463.997518301,42199,B10,AFT BT BATOK EAST AVE 6,,
29091.54471373,28642.7993183006,5411,B06,TG PAGAR PLAZA,,
41027.3707137294,32644.0398182999,94099,B01,AFT E.C. SEA SPORTS CLUB,,
35084.9761137292,42980.2203183006,65149,B01,BEF SOO TECK STN,,
23530.0986137297,30087.271618301,18041,B02a,NORMANTON PK,,
7702.75221372955,33326.939418301,26129,B04,BEF PENGUIN INT'L LTD,,
20871.9889137298,47629.8931183014,46109,B05,W'LANDS CHECKPT,,
18460.8433137294,45952.7381183002,45449,B01A,ENG HUA FURNITURE MFG PTE LTD,,
35112.7391137294,42931.9581183009,65141,B02,AFT SOO TECK STN,,
15435.74921373,35019.3309183009,21191,B05,OPP BLK 178,,
15450.91041373,35050.5850183014,21199,B06,BLK 178,,
20943.4250137294,31461.4632182997,16151,B21,THE JAPANESE PR SCH,,
33273.5308137294,40672.6428183001,66579,B03,BLK 998B,,
18365.8831137298,41546.1571183,45309,B03,BLK 754,,
39457.6521137292,37753.7067183014,75329,B01,POI CHING SCH,,
5605.43711372931,32329.4904183,26331,B05,RS COMPONENTS,,
20795.1830137298,38582.8366183005,43859,NIL,OPP DAIRY FARM EST STH GATE,,
22994.4289137293,45596.8545182999,58439,B03,OPP BLK 567B,,
30821.4413137296,31288.4030183014,1511,B05,OPP THE GATEWAY,,
26897.2055137297,29981.1737182997,10171,B09,OPP TIONG BAHRU PK,,
29956.7517137295,39613.9352183007,54449,B02,OPP BLK 507,,
32138.7990137292,34528.7085183002,60211,B01,AFT TAI THONG CRES,,
26746.9010137292,31817.3686183002,13209,B03,OPP BRITISH HIGH COMSN,,
32849.5419137292,39332.4102183003,64109,B16,GRACEHAVEN S ARMY,,
15380.2340137297,33262.811118301,21151,B03,CWT DISTRIPARK,,
29162.6521137292,34614.5523183011,52079,B05,OPP TRELLIS TWRS,,
32608.65161373,39686.7889182996,66531,B01,OPP BLK 531,,
32632.7400137298,38699.4935183004,63201,B11,BLK 133,,
32430.8522137292,42044.0241183005,68039,B08,AFT ABUNDANT GRACE CH,,
35743.0372137297,31899.6076183002,92111,B01,OPP ROXY SQ,,
37958.8447137298,34505.9378183,84559,B03,OPP BLKS 50/51,,
34646.3140137298,40662.4240183011,67609,B02,BUANGKOK STN EXIT A,,
17671.5805137297,41504.8040183,45259,B14,BLK 523,,
25165.8660137299,30390.2790182997,11539,B11,LEA HIN HARDWARE FTY,,
31073.5048137298,30565.2350182999,2161,B02,PROMENADE STN,,
25351.2450137297,28184.561118301,14169,B10,OPP TELOK BLANGAH STN,,
37646.6148137292,32790.1334183011,93109,B01,BEF FRANKEL PL,,
17475.6277137296,34315.7634183001,20081,B04,CARRIER S'PORE,,
33063.6235137293,39575.584118301,64509,B01,BLK 941A,,
25785.0430137292,28692.5864183009,14349,B01,BLK 59,,
35949.44221373,42307.6719183009,65079,B16,BLK 102C,,
7290.58651372977,34240.0510183014,25389,B04,AFT TUAS AVE 8,,
31584.8229137296,42903.6752183009,68101,B04,ROLLS ROYCE PTE LTD,,
41122.4521137299,39056.8528183009,77041,B09,BLK 541,,
42322.5547137298,34695.8105183002,96239,B06,CEVA FREIGHT,,
34812.1352137299,34488.3004183006,71151,B04,BLK 3021,,
43183.2946137292,39018.7055182997,98041,B07,OPP LOYANG VALLEY,,
18839.11981373,39963.0497182999,44121,B02,BLK 113,,
41701.5810137298,37308.2966182996,76419,B02,BLK 307A,,
10373.6164137293,34728.2466183007,24041,B14,OPP PASIR LABA CAMP,,
19304.4122137297,44008.2479183003,45091,B23,OPP JLN BUMBONG,,
39991.0158137297,39773.3918182999,77181,B01A,BLK 638,,
15751.1441137297,34972.6057182997,21581,B05,BLK 65,,
28168.70481373,39870.4633183014,56259,B06,HORIZON GDNS,,
24526.3872137293,30465.2097183,11609,B01,BLK 163,,
24972.2092137299,49120.4439183008,47829,B13,SUMITOMO BAKELITE S'PORE,,
37578.3932137294,35587.8057183009,84461,B13,OPP BLK 701,,
8557.07511372957,34012.0660183001,25189,B04,SOON HENG GLASS,,
41381.6620137291,34881.0416183006,96011,B03,BEF SIMEI AVE,,
